Model,RUTX09

Iteration nr.,Module name,Register name,Register number,Modbus value,Router value,Result,,CPU usage,Used RAM,Used RAM difference
716,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.126%,85254144,-49152
717,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.127%,85307392,53248
718,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.128%,85254144,-53248
719,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.129%,85172224,-81920
720,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.13%,85233664,61440
721,ModuleMobile,Mobile data received today (SIM1),185,651619476,651619476,Passed,,4.13%,85352448,118784
722,ModuleMobile,Mobile data sent today (SIM1),187,6508853,12996917,Failed,,4.131%,85286912,-65536
723,ModuleMobile,Mobile data received this week (SIM1),189,651619476,651619476,Passed,,4.131%,85225472,-61440
724,ModuleMobile,Mobile data sent this week (SIM1),191,6508853,12996917,Failed,,4.132%,85360640,135168
725,ModuleMobile,Mobile data received this month (SIM1),193,651619476,651619476,Passed,,4.133%,85295104,-65536
726,ModuleMobile,Mobile data sent this month (SIM1),195,6508853,12996917,Failed,,4.134%,85307392,12288
727,ModuleMobile,Mobile data received last 24h (SIM1),197,651619476,651619476,Passed,,4.134%,85295104,-12288
728,ModuleMobile,Mobile data sent last 24h (SIM1),199,6508853,12996917,Failed,,4.135%,85356544,61440
729,ModuleMobile,Active SIM card,205,1,1,Passed,,4.135%,85360640,4096
730,ModuleMobile,Mobile data received last week (SIM1),292,651619476,651619476,Passed,,4.136%,85442560,81920
731,ModuleMobile,Mobile data sent last week (SIM1),294,6508853,12996917,Failed,,4.137%,85307392,-135168
732,ModuleMobile,Mobile data received last month (SIM1),296,651619476,651619476,Passed,,4.137%,85176320,-131072
733,ModuleMobile,Mobile data sent last month (SIM1),298,6508853,12996917,Failed,,4.138%,85319680,143360
734,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,4.139%,85200896,-118784
735,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,4.139%,84979712,-221184
736,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,4.14%,85000192,20480
737,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,4.141%,84975616,-24576
738,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,4.142%,84942848,-32768
739,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,4.142%,84996096,53248
740,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,4.143%,85086208,90112
741,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,4.144%,85123072,36864
742,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,4.144%,85139456,16384
743,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,4.145%,85168128,28672
744,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,4.145%,85229568,61440
745,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,4.145%,85204992,-24576
746,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,4.146%,85192704,-12288
747,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,4.147%,85266432,73728
748,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.148%,85209088,-57344
749,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.148%,85303296,94208
750,ModuleGPS,GPS speed,179,0,0,Passed,,4.149%,85258240,-45056
751,ModuleGPS,GPS satellite count,181,0,0,Passed,,4.15%,85204992,-53248
752,ModuleGPS,GPS accuracy,183,0,0,Passed,,4.15%,85204992,0
753,ModuleSystem,System uptime,1,1836,1836,Passed,,4.149%,85258240,53248
754,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,4.15%,85258240,0
755,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,4.151%,85336064,77824
756,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,4.151%,85331968,-4096
757,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,4.152%,85192704,-139264
758,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,4.153%,85348352,155648
759,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,4.154%,85434368,86016
760,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,4.155%,85221376,-212992
761,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,4.156%,85356544,135168
762,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,4.159%,85389312,32768
763,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.16%,85430272,40960
764,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.161%,85377024,-53248
765,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.162%,85385216,8192
766,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.162%,85323776,-61440
767,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.163%,85278720,-45056
768,ModuleMobile,Mobile data received today (SIM1),185,651619476,651619476,Passed,,4.164%,85319680,40960
769,ModuleMobile,Mobile data sent today (SIM1),187,6508853,12996917,Failed,,4.164%,85385216,65536
770,ModuleMobile,Mobile data received this week (SIM1),189,651619476,651619476,Passed,,4.165%,85397504,12288
771,ModuleMobile,Mobile data sent this week (SIM1),191,6508853,12996917,Failed,,4.166%,85401600,4096
772,ModuleMobile,Mobile data received this month (SIM1),193,651619476,651619476,Passed,,4.166%,85184512,-217088
773,ModuleMobile,Mobile data sent this month (SIM1),195,6508853,12996917,Failed,,4.167%,85270528,86016
774,ModuleMobile,Mobile data received last 24h (SIM1),197,651619476,651619476,Passed,,4.167%,85340160,69632
775,ModuleMobile,Mobile data sent last 24h (SIM1),199,6508853,12996917,Failed,,4.168%,85311488,-28672
776,ModuleMobile,Active SIM card,205,1,1,Passed,,4.168%,85164032,-147456
777,ModuleMobile,Mobile data received last week (SIM1),292,651619476,651619476,Passed,,4.169%,85270528,106496
778,ModuleMobile,Mobile data sent last week (SIM1),294,6508853,12996917,Failed,,4.17%,85237760,-32768
779,ModuleMobile,Mobile data received last month (SIM1),296,651619476,651619476,Passed,,4.171%,85319680,81920
780,ModuleMobile,Mobile data sent last month (SIM1),298,6508853,12996917,Failed,,4.171%,85368832,49152
781,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,4.172%,85331968,-36864
782,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,4.173%,85422080,90112
783,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,4.173%,85483520,61440
784,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,4.174%,85368832,-114688
785,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,4.174%,85458944,90112
786,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,4.175%,85393408,-65536
787,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,4.176%,85463040,69632
788,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,4.176%,85475328,12288
789,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,4.177%,85499904,24576
790,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,4.178%,85434368,-65536
791,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,4.178%,85450752,16384
792,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,4.179%,85409792,-40960
793,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,4.179%,85446656,36864
794,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,4.18%,85471232,24576
795,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.181%,85417984,-53248
796,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.182%,85446656,28672
797,ModuleGPS,GPS speed,179,0,0,Passed,,4.183%,85454848,8192
798,ModuleGPS,GPS satellite count,181,0,0,Passed,,4.183%,85573632,118784
799,ModuleGPS,GPS accuracy,183,0,0,Passed,,4.184%,85495808,-77824
800,ModuleSystem,System uptime,1,1844,1844,Passed,,4.182%,85381120,-114688
801,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,4.183%,85430272,49152
802,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,4.184%,85549056,118784
803,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,4.185%,85569536,20480
804,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,4.185%,85434368,-135168
805,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,4.185%,85471232,36864
806,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,4.186%,85426176,-45056
807,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,4.187%,85495808,69632
808,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,4.188%,85479424,-16384
809,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,4.19%,85397504,-81920
810,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.191%,85508096,110592
811,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.192%,85401600,-106496
812,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.193%,85475328,73728
813,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.193%,85348352,-126976
814,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.194%,85463040,114688
815,ModuleMobile,Mobile data received today (SIM1),185,651620723,651620723,Passed,,4.195%,85524480,61440
816,ModuleMobile,Mobile data sent today (SIM1),187,6509801,12997865,Failed,,4.196%,85483520,-40960
817,ModuleMobile,Mobile data received this week (SIM1),189,651620723,651620723,Passed,,4.197%,85610496,126976
818,ModuleMobile,Mobile data sent this week (SIM1),191,6509801,12997865,Failed,,4.197%,85585920,-24576
819,ModuleMobile,Mobile data received this month (SIM1),193,651620723,651620723,Passed,,4.198%,85680128,94208
820,ModuleMobile,Mobile data sent this month (SIM1),195,6509801,12997865,Failed,,4.199%,85680128,0
821,ModuleMobile,Mobile data received last 24h (SIM1),197,651620723,651620723,Passed,,4.199%,85721088,40960
822,ModuleMobile,Mobile data sent last 24h (SIM1),199,6509801,12997865,Failed,,4.2%,85626880,-94208
823,ModuleMobile,Active SIM card,205,1,1,Passed,,4.201%,85684224,57344
824,ModuleMobile,Mobile data received last week (SIM1),292,651620723,651620723,Passed,,4.201%,85721088,36864
825,ModuleMobile,Mobile data sent last week (SIM1),294,6509801,12997865,Failed,,4.202%,85573632,-147456
826,ModuleMobile,Mobile data received last month (SIM1),296,651620723,651620723,Passed,,4.203%,85463040,-110592
827,ModuleMobile,Mobile data sent last month (SIM1),298,6509801,12997865,Failed,,4.203%,85413888,-49152
828,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,4.204%,85520384,106496
829,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,4.205%,85389312,-131072
830,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,4.205%,85520384,131072
831,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,4.206%,85573632,53248
832,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,4.207%,85504000,-69632
833,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,4.207%,85344256,-159744
834,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,4.208%,85377024,32768
835,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,4.209%,85483520,106496
836,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,4.209%,85430272,-53248
837,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,4.21%,85471232,40960
838,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,4.21%,85487616,16384
839,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,4.211%,85520384,32768
840,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,4.212%,85663744,143360
841,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,4.212%,85639168,-24576
842,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.212%,85581824,-57344
843,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.213%,85594112,12288
844,ModuleGPS,GPS speed,179,0,0,Passed,,4.213%,85618688,24576
845,ModuleGPS,GPS satellite count,181,0,0,Passed,,4.214%,85557248,-61440
846,ModuleGPS,GPS accuracy,183,0,0,Passed,,4.215%,85565440,8192
847,ModuleSystem,System uptime,1,1852,1852,Passed,,4.213%,85352448,-212992
848,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,4.214%,85508096,155648
849,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,4.215%,85381120,-126976
850,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,4.216%,85516288,135168
851,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,4.216%,85458944,-57344
852,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,4.216%,85438464,-20480
853,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,4.217%,85381120,-57344
854,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,4.218%,85594112,212992
855,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,4.219%,85524480,-69632
856,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,4.221%,85434368,-90112
857,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.222%,85299200,-135168
858,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.223%,85356544,57344
859,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.224%,85389312,32768
860,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.224%,85446656,57344
861,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.225%,85532672,86016
862,ModuleMobile,Mobile data received today (SIM1),185,651621810,651621810,Passed,,4.226%,85569536,36864
863,ModuleMobile,Mobile data sent today (SIM1),187,6510755,12998819,Failed,,4.227%,85630976,61440
864,ModuleMobile,Mobile data received this week (SIM1),189,651621810,651621810,Passed,,4.228%,85483520,-147456
865,ModuleMobile,Mobile data sent this week (SIM1),191,6510755,12998819,Failed,,4.228%,85430272,-53248
866,ModuleMobile,Mobile data received this month (SIM1),193,651621810,651621810,Passed,,4.229%,85499904,69632
867,ModuleMobile,Mobile data sent this month (SIM1),195,6510755,12998819,Failed,,4.229%,85639168,139264
868,ModuleMobile,Mobile data received last 24h (SIM1),197,651621810,651621810,Passed,,4.23%,85438464,-200704
869,ModuleMobile,Mobile data sent last 24h (SIM1),199,6510755,12998819,Failed,,4.231%,85508096,69632
870,ModuleMobile,Active SIM card,205,1,1,Passed,,4.231%,85291008,-217088
871,ModuleMobile,Mobile data received last week (SIM1),292,651621810,651621810,Passed,,4.232%,85319680,28672
872,ModuleMobile,Mobile data sent last week (SIM1),294,6510755,12998819,Failed,,4.233%,85311488,-8192
873,ModuleMobile,Mobile data received last month (SIM1),296,651621810,651621810,Passed,,4.233%,85307392,-4096
874,ModuleMobile,Mobile data sent last month (SIM1),298,6510755,12998819,Failed,,4.234%,85598208,290816
875,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,4.234%,85336064,-262144
876,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,4.235%,85577728,241664
877,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,4.236%,85520384,-57344
878,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,4.236%,85430272,-90112
879,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,4.237%,85413888,-16384
880,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,4.237%,85581824,167936
881,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,4.238%,85532672,-49152
882,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,4.239%,85557248,24576
883,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,4.24%,85544960,-12288
884,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,4.24%,85573632,28672
885,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,4.241%,85573632,0
886,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,4.241%,85602304,28672
887,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,4.242%,85446656,-155648
888,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,4.243%,85520384,73728
889,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.243%,85622784,102400
890,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.244%,85585920,-36864
891,ModuleGPS,GPS speed,179,0,0,Passed,,4.245%,85618688,32768
892,ModuleGPS,GPS satellite count,181,0,0,Passed,,4.245%,85557248,-61440
893,ModuleGPS,GPS accuracy,183,0,0,Passed,,4.246%,85516288,-40960
894,ModuleSystem,System uptime,1,1860,1860,Passed,,4.244%,85311488,-204800
895,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,4.244%,85348352,36864
896,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,4.245%,85291008,-57344
897,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,4.245%,85446656,155648
898,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,4.246%,85299200,-147456
899,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,4.247%,85303296,4096
900,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,4.247%,85323776,20480
901,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,4.248%,85331968,8192
902,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,4.249%,85270528,-61440
903,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,4.252%,85307392,36864
904,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.253%,85352448,45056
905,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.254%,85344256,-8192
906,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.254%,85372928,28672
907,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.255%,85372928,0
908,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.256%,85299200,-73728
909,ModuleMobile,Mobile data received today (SIM1),185,651622911,651622911,Passed,,4.257%,85262336,-36864
910,ModuleMobile,Mobile data sent today (SIM1),187,6511762,12999826,Failed,,4.257%,85291008,28672
911,ModuleMobile,Mobile data received this week (SIM1),189,651622911,651622911,Passed,,4.258%,85254144,-36864
912,ModuleMobile,Mobile data sent this week (SIM1),191,6511762,12999826,Failed,,4.258%,85348352,94208
913,ModuleMobile,Mobile data received this month (SIM1),193,651622911,651622911,Passed,,4.259%,85352448,4096
914,ModuleMobile,Mobile data sent this month (SIM1),195,6511762,12999826,Failed,,4.259%,85393408,40960
915,ModuleMobile,Mobile data received last 24h (SIM1),197,651622911,651622911,Passed,,4.26%,85233664,-159744
916,ModuleMobile,Mobile data sent last 24h (SIM1),199,6511762,12999826,Failed,,4.261%,85401600,167936
917,ModuleMobile,Active SIM card,205,1,1,Passed,,4.262%,85348352,-53248
918,ModuleMobile,Mobile data received last week (SIM1),292,651622911,651622911,Passed,,4.262%,85409792,61440
919,ModuleMobile,Mobile data sent last week (SIM1),294,6511762,12999826,Failed,,4.263%,85307392,-102400
920,ModuleMobile,Mobile data received last month (SIM1),296,651622911,651622911,Passed,,4.264%,85401600,94208
921,ModuleMobile,Mobile data sent last month (SIM1),298,6511762,12999826,Failed,,4.264%,85446656,45056
922,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,4.265%,85381120,-65536
923,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,4.265%,85417984,36864
924,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,4.266%,85266432,-151552
925,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,4.266%,85204992,-61440
926,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,4.267%,85233664,28672
927,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,4.267%,85327872,94208
928,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,4.268%,85319680,-8192
929,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,4.269%,85188608,-131072
930,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,4.269%,85102592,-86016
931,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,4.27%,85405696,303104
932,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,4.271%,85237760,-167936
933,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,4.271%,85151744,-86016
934,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,4.272%,85209088,57344
935,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,4.273%,85295104,86016
936,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.273%,85438464,143360
937,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.274%,85499904,61440
938,ModuleGPS,GPS speed,179,0,0,Passed,,4.274%,85405696,-94208
939,ModuleGPS,GPS satellite count,181,0,0,Passed,,4.275%,85540864,135168
940,ModuleGPS,GPS accuracy,183,0,0,Passed,,4.276%,85385216,-155648
941,ModuleSystem,System uptime,1,1868,1868,Passed,,4.274%,85352448,-32768
942,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,4.275%,85213184,-139264
943,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,4.275%,85303296,90112
944,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,4.276%,85368832,65536
945,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,4.277%,85331968,-36864
946,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,4.277%,85278720,-53248
947,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,4.278%,85368832,90112
948,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,4.279%,85172224,-196608
949,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,4.28%,85327872,155648
950,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,4.284%,85565440,237568
951,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.286%,85331968,-233472
952,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.287%,85303296,-28672
953,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.287%,85151744,-151552
954,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.288%,85098496,-53248
955,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.289%,85004288,-94208
956,ModuleMobile,Mobile data received today (SIM1),185,40729501,651627421,Failed,,4.29%,85045248,40960
957,ModuleMobile,Mobile data sent today (SIM1),187,6516737,13004801,Failed,,4.29%,85172224,126976
958,ModuleMobile,Mobile data received this week (SIM1),189,40729501,651627421,Failed,,4.291%,85147648,-24576
959,ModuleMobile,Mobile data sent this week (SIM1),191,6516737,13004801,Failed,,4.292%,85204992,57344
960,ModuleMobile,Mobile data received this month (SIM1),193,40729501,651627421,Failed,,4.293%,85102592,-102400
961,ModuleMobile,Mobile data sent this month (SIM1),195,6516737,13004801,Failed,,4.293%,85127168,24576
962,ModuleMobile,Mobile data received last 24h (SIM1),197,40729501,651627421,Failed,,4.294%,85164032,36864
963,ModuleMobile,Mobile data sent last 24h (SIM1),199,6516737,13004801,Failed,,4.294%,85155840,-8192
964,ModuleMobile,Active SIM card,205,1,1,Passed,,4.295%,85102592,-53248
965,ModuleMobile,Mobile data received last week (SIM1),292,40729501,651627421,Failed,,4.296%,85098496,-4096
966,ModuleMobile,Mobile data sent last week (SIM1),294,6516737,13004801,Failed,,4.297%,85090304,-8192
967,ModuleMobile,Mobile data received last month (SIM1),296,40729501,651627421,Failed,,4.297%,85123072,32768
968,ModuleMobile,Mobile data sent last month (SIM1),298,6516737,13004801,Failed,,4.298%,85192704,69632
969,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,4.298%,84987904,-204800
970,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,4.299%,85000192,12288
971,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,4.3%,85024768,24576
972,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,4.3%,85094400,69632
973,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,4.301%,85168128,73728
974,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,4.301%,85012480,-155648
975,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,4.302%,85114880,102400
976,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,4.302%,85266432,151552
977,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,4.303%,85262336,-4096
978,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,4.303%,85188608,-73728
979,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,4.304%,85229568,40960
980,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,4.305%,85180416,-49152
981,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,4.305%,85213184,32768
982,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,4.306%,85078016,-135168
983,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.307%,85016576,-61440
984,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.307%,85168128,151552
985,ModuleGPS,GPS speed,179,0,0,Passed,,4.308%,85004288,-163840
986,ModuleGPS,GPS satellite count,181,0,0,Passed,,4.308%,85250048,245760
987,ModuleGPS,GPS accuracy,183,0,0,Passed,,4.309%,85061632,-188416
988,ModuleSystem,System uptime,1,1875,1875,Passed,,4.308%,85012480,-49152
989,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,4.308%,85037056,24576
990,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,4.309%,84893696,-143360
991,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,4.31%,85020672,126976
992,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,4.31%,85065728,45056
993,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,4.311%,85090304,24576
994,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,4.312%,85045248,-45056
995,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,4.312%,84987904,-57344
996,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,4.313%,85057536,69632
997,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,4.315%,85213184,155648
998,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.315%,85135360,-77824
999,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.316%,85159936,24576
